Time,Plate,Well,Raw_od,hour,Well_id,Plt_well,Well_row,Well_column,Condition,Ratio,XMIC,MIC ug/ml,OD_minimum_of_each_well,OD_corrected
0:59:29,4,D4,0.183,0.99139,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.03
1:59:31,4,D4,0.181,1.99194,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.03
2:59:31,4,D4,0.18,2.99194,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.03
3:59:33,4,D4,0.18,3.9925,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.03
4:59:33,4,D4,0.181,4.9925,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.03
5:59:35,4,D4,0.187,5.99306,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.03
6:59:35,4,D4,0.21,6.99306,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.03
7:59:36,4,D4,0.272,7.99333,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.09200000000000003
8:59:37,4,D4,0.334,8.99361,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.15400000000000003
9:59:38,4,D4,0.349,9.99389,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.16899999999999998
10:59:38,4,D4,0.351,10.99389,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.17099999999999999
11:59:40,4,D4,0.355,11.99444,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.175
12:59:41,4,D4,0.36,12.99472,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.18
13:59:42,4,D4,0.367,13.995,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.187
14:59:43,4,D4,0.376,14.99528,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.196
15:59:44,4,D4,0.394,15.99556,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.21400000000000002
16:59:44,4,D4,0.43,16.99556,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.25
17:59:44,4,D4,0.491,17.99556,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.311
18:59:45,4,D4,0.589,18.99583,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.409
19:59:47,4,D4,0.73,19.99639,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.55
20:59:48,4,D4,0.89,20.99667,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.71
21:59:49,4,D4,0.993,21.99694,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.813
22:59:50,4,D4,1.016,22.99722,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.8360000000000001
23:59:51,4,D4,1.009,23.9975,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.829
24:59:52,4,D4,1.005,24.99778,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.825
25:59:53,4,D4,1.0,25.99806,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.8200000000000001
26:59:54,4,D4,0.996,26.99833,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.8160000000000001
27:59:54,4,D4,0.993,27.99833,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.813
28:59:55,4,D4,0.992,28.99861,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.812
29:59:56,4,D4,0.992,29.99889,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.812
30:59:58,4,D4,0.991,30.99944,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.8109999999999999
31:59:58,4,D4,0.991,31.99944,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.8109999999999999
32:59:59,4,D4,0.991,32.99972,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.8109999999999999
34:00:00,4,D4,0.989,34.0,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.8089999999999999
35:00:01,4,D4,0.986,35.00028,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.806
36:00:02,4,D4,0.989,36.00056,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.8089999999999999
37:00:03,4,D4,0.989,37.00083,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.8089999999999999
38:00:03,4,D4,0.992,38.00083,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.812
39:00:04,4,D4,0.989,39.00111,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.8089999999999999
40:00:05,4,D4,0.992,40.00139,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.812
41:00:06,4,D4,0.991,41.00167,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.8109999999999999
42:00:07,4,D4,0.992,42.00194,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.812
43:00:08,4,D4,0.992,43.00222,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.812
44:00:09,4,D4,0.994,44.0025,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.8140000000000001
45:00:10,4,D4,0.994,45.00278,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.8140000000000001
46:00:12,4,D4,0.997,46.00333,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.817
47:00:11,4,D4,1.0,47.00306,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.8200000000000001
48:00:12,4,D4,1.004,48.00333,SPL52,4 - SPL52,D,4,20MSynComm,20,4.740740741,1.081220741,0.18,0.8240000000000001
0:00:34,1,D5,0.234,0.00944,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.03
0:59:29,1,D5,0.249,0.99139,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.038000000000000006
1:59:31,1,D5,0.213,1.99194,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.03
2:59:31,1,D5,0.212,2.99194,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.03
3:59:33,1,D5,0.211,3.9925,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.03
4:59:33,1,D5,0.211,4.9925,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.03
5:59:34,1,D5,0.213,5.99278,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.03
6:59:35,1,D5,0.222,6.99306,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.03
7:59:36,1,D5,0.257,7.99333,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.04600000000000001
8:59:37,1,D5,0.347,8.99361,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.13599999999999998
9:59:38,1,D5,0.416,9.99389,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.205
10:59:39,1,D5,0.433,10.99417,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.222
11:59:40,1,D5,0.435,11.99444,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.224
12:59:41,1,D5,0.434,12.99472,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.223
13:59:42,1,D5,0.433,13.995,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.222
14:59:43,1,D5,0.432,14.99528,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.221
15:59:44,1,D5,0.431,15.99556,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.22
16:59:45,1,D5,0.43,16.99583,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.219
17:59:44,1,D5,0.429,17.99556,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.218
18:59:45,1,D5,0.429,18.99583,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.218
19:59:47,1,D5,0.432,19.99639,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.221
20:59:47,1,D5,0.439,20.99639,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.228
21:59:49,1,D5,0.447,21.99694,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.23600000000000002
22:59:50,1,D5,0.462,22.99722,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.251
23:59:51,1,D5,0.489,23.9975,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.278
24:59:51,1,D5,0.546,24.9975,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.3350000000000001
25:59:52,1,D5,0.649,25.99778,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.43800000000000006
26:59:54,1,D5,0.806,26.99833,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.5950000000000001
27:59:54,1,D5,0.889,27.99833,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.678
28:59:55,1,D5,0.965,28.99861,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.754
29:59:56,1,D5,1.045,29.99889,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.834
30:59:57,1,D5,1.122,30.99917,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.9110000000000001
31:59:58,1,D5,1.183,31.99944,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.9720000000000001
32:59:58,1,D5,1.225,32.99944,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,1.014
34:00:00,1,D5,1.241,34.0,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,1.03
35:00:01,1,D5,1.23,35.00028,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,1.019
36:00:01,1,D5,1.218,36.00028,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,1.007
37:00:02,1,D5,1.207,37.00056,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.9960000000000001
38:00:03,1,D5,1.201,38.00083,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.9900000000000001
39:00:04,1,D5,1.201,39.00111,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.9900000000000001
40:00:05,1,D5,1.202,40.00139,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.991
41:00:06,1,D5,1.202,41.00167,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.991
42:00:06,1,D5,1.202,42.00167,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.991
43:00:08,1,D5,1.203,43.00222,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.9920000000000001
44:00:09,1,D5,1.204,44.0025,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.993
45:00:09,1,D5,1.205,45.0025,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.9940000000000001
46:00:11,1,D5,1.208,46.00306,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.997
47:00:11,1,D5,1.21,47.00306,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,0.999
48:00:12,1,D5,1.212,48.00333,SPL68,1 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.211,1.001
0:00:34,2,D5,0.17,0.00944,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.03
0:59:29,2,D5,0.169,0.99139,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.03
1:59:31,2,D5,0.168,1.99194,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.03
2:59:31,2,D5,0.167,2.99194,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.03
3:59:33,2,D5,0.167,3.9925,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.03
4:59:33,2,D5,0.167,4.9925,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.03
5:59:34,2,D5,0.168,5.99278,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.03
6:59:35,2,D5,0.174,6.99306,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.03
7:59:36,2,D5,0.194,7.99333,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.03
8:59:37,2,D5,0.252,8.99361,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.08499999999999999
9:59:38,2,D5,0.31,9.99389,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.143
10:59:39,2,D5,0.324,10.99417,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.157
11:59:40,2,D5,0.326,11.99444,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.159
12:59:41,2,D5,0.328,12.99472,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.161
13:59:42,2,D5,0.328,13.995,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.161
14:59:43,2,D5,0.328,14.99528,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.161
15:59:44,2,D5,0.328,15.99556,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.161
16:59:44,2,D5,0.328,16.99556,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.161
17:59:44,2,D5,0.33,17.99556,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.163
18:59:45,2,D5,0.333,18.99583,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.166
19:59:47,2,D5,0.336,19.99639,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.169
20:59:47,2,D5,0.341,20.99639,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.17400000000000002
21:59:49,2,D5,0.349,21.99694,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.18199999999999997
22:59:50,2,D5,0.368,22.99722,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.20099999999999998
23:59:51,2,D5,0.402,23.9975,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.23500000000000001
24:59:52,2,D5,0.466,24.99778,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.29900000000000004
25:59:53,2,D5,0.561,25.99806,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.394
26:59:54,2,D5,0.649,26.99833,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.482
27:59:54,2,D5,0.712,27.99833,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.5449999999999999
28:59:55,2,D5,0.776,28.99861,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.609
29:59:56,2,D5,0.842,29.99889,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.6749999999999999
30:59:57,2,D5,0.906,30.99917,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.739
31:59:58,2,D5,0.959,31.99944,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.7919999999999999
32:59:58,2,D5,0.997,32.99944,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.83
34:00:00,2,D5,1.007,34.0,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.8399999999999999
35:00:01,2,D5,0.994,35.00028,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.827
36:00:02,2,D5,0.98,36.00056,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.813
37:00:02,2,D5,0.968,37.00056,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.8009999999999999
38:00:03,2,D5,0.961,38.00083,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.7939999999999999
39:00:04,2,D5,0.964,39.00111,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.7969999999999999
40:00:05,2,D5,0.96,40.00139,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.7929999999999999
41:00:06,2,D5,0.965,41.00167,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.7979999999999999
42:00:07,2,D5,0.965,42.00194,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.7979999999999999
43:00:08,2,D5,0.962,43.00222,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.7949999999999999
44:00:09,2,D5,0.964,44.0025,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.7969999999999999
45:00:10,2,D5,0.966,45.00278,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.7989999999999999
46:00:11,2,D5,0.971,46.00306,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.8039999999999999
47:00:11,2,D5,0.971,47.00306,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.8039999999999999
48:00:12,2,D5,0.975,48.00333,SPL68,2 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.167,0.8079999999999999
0:00:34,3,D5,0.25,0.00944,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.03
0:59:29,3,D5,0.234,0.99139,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.03
1:59:31,3,D5,0.224,1.99194,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.03
2:59:31,3,D5,0.222,2.99194,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.03
3:59:33,3,D5,0.22,3.9925,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.03
4:59:33,3,D5,0.22,4.9925,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.03
5:59:35,3,D5,0.222,5.99306,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.03
6:59:35,3,D5,0.23,6.99306,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.03
7:59:36,3,D5,0.259,7.99333,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.03900000000000001
8:59:37,3,D5,0.334,8.99361,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.11400000000000002
9:59:38,3,D5,0.419,9.99389,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.19899999999999998
10:59:38,3,D5,0.453,10.99389,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.233
11:59:40,3,D5,0.456,11.99444,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.23600000000000002
12:59:41,3,D5,0.455,12.99472,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.23500000000000001
13:59:42,3,D5,0.453,13.995,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.233
14:59:43,3,D5,0.453,14.99528,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.233
15:59:44,3,D5,0.453,15.99556,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.233
16:59:44,3,D5,0.452,16.99556,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.232
17:59:44,3,D5,0.452,17.99556,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.232
18:59:45,3,D5,0.454,18.99583,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.234
19:59:47,3,D5,0.456,19.99639,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.23600000000000002
20:59:48,3,D5,0.464,20.99667,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.24400000000000002
21:59:49,3,D5,0.471,21.99694,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.251
22:59:50,3,D5,0.486,22.99722,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.266
23:59:51,3,D5,0.514,23.9975,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.29400000000000004
24:59:51,3,D5,0.571,24.9975,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.351
25:59:53,3,D5,0.661,25.99806,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.44100000000000006
26:59:54,3,D5,0.804,26.99833,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.5840000000000001
27:59:54,3,D5,0.907,27.99833,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.687
28:59:55,3,D5,0.984,28.99861,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.764
29:59:56,3,D5,1.068,29.99889,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.8480000000000001
30:59:57,3,D5,1.147,30.99917,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.927
31:59:58,3,D5,1.215,31.99944,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,0.9950000000000001
32:59:58,3,D5,1.264,32.99944,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,1.044
34:00:00,3,D5,1.288,34.0,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,1.068
35:00:01,3,D5,1.278,35.00028,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,1.058
36:00:02,3,D5,1.266,36.00056,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,1.046
37:00:02,3,D5,1.256,37.00056,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,1.036
38:00:03,3,D5,1.248,38.00083,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,1.028
39:00:04,3,D5,1.245,39.00111,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,1.0250000000000001
40:00:05,3,D5,1.244,40.00139,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,1.024
41:00:06,3,D5,1.246,41.00167,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,1.026
42:00:07,3,D5,1.246,42.00194,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,1.026
43:00:08,3,D5,1.248,43.00222,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,1.028
44:00:09,3,D5,1.249,44.0025,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,1.0290000000000001
45:00:10,3,D5,1.251,45.00278,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,1.031
46:00:11,3,D5,1.251,46.00306,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,1.031
47:00:11,3,D5,1.253,47.00306,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,1.033
48:00:12,3,D5,1.256,48.00333,SPL68,3 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.22,1.036
0:00:34,4,D5,0.183,0.00944,SPL68,4 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.179,0.03
0:59:29,4,D5,0.179,0.99139,SPL68,4 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.179,0.03
1:59:31,4,D5,0.179,1.99194,SPL68,4 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.179,0.03
2:59:31,4,D5,0.179,2.99194,SPL68,4 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.179,0.03
3:59:33,4,D5,0.179,3.9925,SPL68,4 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.179,0.03
4:59:33,4,D5,0.18,4.9925,SPL68,4 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.179,0.03
5:59:35,4,D5,0.182,5.99306,SPL68,4 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.179,0.03
6:59:35,4,D5,0.191,6.99306,SPL68,4 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.179,0.03
7:59:36,4,D5,0.221,7.99333,SPL68,4 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.179,0.04200000000000001
8:59:37,4,D5,0.298,8.99361,SPL68,4 - SPL68,D,5,20MSynComm,20,4.740740741,1.081220741,0.179,0.119
