date,plt,well,wellid,time_h,rawod,col,row,cpd,qrt,um,species,strain,nick,dil,OD_minus1_of_each_group_replicate_timepoint,od_corrected,OD_zero_mean_of_each_group_replicate_timepoint,od_normalized
5/13/2022,6,M7,3-6-M7,5.41,0.239,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.169,0.06999999999999998,0.091,0.769230769230769
5/13/2022,6,M7,3-6-M7,6.5,0.287,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.168,0.11899999999999997,0.147,0.8095238095238093
5/13/2022,6,M7,3-6-M7,7.58,0.339,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.169,0.17,0.19799999999999998,0.8585858585858587
5/13/2022,6,M7,3-6-M7,8.66,0.378,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.168,0.21,0.24099999999999996,0.8713692946058093
5/13/2022,6,M7,3-6-M7,9.74,0.409,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.166,0.24299999999999997,0.274,0.886861313868613
5/13/2022,6,M7,3-6-M7,10.82,0.423,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.166,0.257,0.30299999999999994,0.8481848184818483
5/13/2022,6,M7,3-6-M7,11.91,0.433,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.166,0.267,0.32299999999999995,0.8266253869969042
5/13/2022,6,M7,3-6-M7,12.99,0.437,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.169,0.268,0.32999999999999996,0.8121212121212122
5/13/2022,6,M9,3-6-M9,0.0,0.198,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.154,0.04400000000000001,0.033,1.3333333333333337
5/13/2022,6,M9,3-6-M9,1.09,0.199,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.165,0.034,0.03,1.1333333333333335
5/13/2022,6,M9,3-6-M9,2.17,0.201,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.168,0.033,0.03,1.1
5/13/2022,6,M9,3-6-M9,3.25,0.202,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.169,0.033,0.03,1.1
5/13/2022,6,M9,3-6-M9,4.33,0.217,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.169,0.04799999999999999,0.046999999999999986,1.0212765957446808
5/13/2022,6,M9,3-6-M9,5.41,0.261,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.169,0.092,0.091,1.010989010989011
5/13/2022,6,M9,3-6-M9,6.5,0.325,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.168,0.157,0.147,1.0680272108843538
5/13/2022,6,M9,3-6-M9,7.58,0.385,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.169,0.216,0.19799999999999998,1.090909090909091
5/13/2022,6,M9,3-6-M9,8.66,0.431,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.168,0.263,0.24099999999999996,1.091286307053942
5/13/2022,6,M9,3-6-M9,9.74,0.466,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.166,0.30000000000000004,0.274,1.094890510948905
5/13/2022,6,M9,3-6-M9,10.82,0.479,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.166,0.31299999999999994,0.30299999999999994,1.033003300330033
5/13/2022,6,M9,3-6-M9,11.91,0.492,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.166,0.32599999999999996,0.32299999999999995,1.0092879256965945
5/13/2022,6,M9,3-6-M9,12.99,0.491,9,M,Azithromycin,1,1.0,S. flexneri,M90T,Sf,100x,0.169,0.32199999999999995,0.32999999999999996,0.9757575757575757
