Time,Plate,Well,Raw_od,hour,Well_id,Plt_well,Well_row,Well_column,Condition,Ratio,XMIC,MIC ug/ml
47:00:11,4,E2,0.392,47.00306,SPL21,4 - SPL21,E,2,SFP,20,1,0.22807
48:00:12,4,E2,0.396,48.00333,SPL21,4 - SPL21,E,2,SFP,20,1,0.22807
0:00:34,1,E3,0.225,0.00944,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
0:59:29,1,E3,0.209,0.99139,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
1:59:31,1,E3,0.209,1.99194,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
2:59:31,1,E3,0.222,2.99194,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
3:59:33,1,E3,0.261,3.9925,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
4:59:33,1,E3,0.346,4.9925,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
5:59:34,1,E3,0.365,5.99278,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
6:59:35,1,E3,0.37,6.99306,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
7:59:36,1,E3,0.371,7.99333,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
8:59:37,1,E3,0.371,8.99361,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
9:59:38,1,E3,0.37,9.99389,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
10:59:39,1,E3,0.369,10.99417,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
11:59:40,1,E3,0.367,11.99444,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
12:59:41,1,E3,0.365,12.99472,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
13:59:42,1,E3,0.363,13.995,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
14:59:43,1,E3,0.362,14.99528,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
15:59:44,1,E3,0.361,15.99556,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
16:59:45,1,E3,0.361,16.99583,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
17:59:44,1,E3,0.36,17.99556,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
18:59:45,1,E3,0.36,18.99583,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
19:59:47,1,E3,0.359,19.99639,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
20:59:47,1,E3,0.359,20.99639,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
21:59:49,1,E3,0.359,21.99694,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
22:59:50,1,E3,0.359,22.99722,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
23:59:51,1,E3,0.359,23.9975,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
24:59:51,1,E3,0.359,24.9975,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
25:59:52,1,E3,0.358,25.99778,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
26:59:54,1,E3,0.359,26.99833,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
27:59:54,1,E3,0.358,27.99833,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
28:59:55,1,E3,0.358,28.99861,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
29:59:56,1,E3,0.358,29.99889,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
30:59:57,1,E3,0.358,30.99917,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
31:59:58,1,E3,0.358,31.99944,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
32:59:58,1,E3,0.358,32.99944,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
34:00:00,1,E3,0.358,34,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
35:00:01,1,E3,0.358,35.00028,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
36:00:01,1,E3,0.358,36.00028,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
37:00:02,1,E3,0.358,37.00056,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
38:00:03,1,E3,0.358,38.00083,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
39:00:04,1,E3,0.357,39.00111,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
40:00:05,1,E3,0.358,40.00139,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
41:00:06,1,E3,0.358,41.00167,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
42:00:06,1,E3,0.358,42.00167,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
43:00:08,1,E3,0.358,43.00222,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
44:00:09,1,E3,0.358,44.0025,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
45:00:09,1,E3,0.358,45.0025,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
46:00:11,1,E3,0.359,46.00306,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
47:00:11,1,E3,0.358,47.00306,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
48:00:12,1,E3,0.358,48.00333,SPL37,1 - SPL37,E,3,SF,20,1,0.22807
0:00:34,2,E3,0.171,0.00944,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
0:59:29,2,E3,0.171,0.99139,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
1:59:31,2,E3,0.173,1.99194,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
2:59:31,2,E3,0.184,2.99194,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
3:59:33,2,E3,0.216,3.9925,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
4:59:33,2,E3,0.277,4.9925,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
5:59:34,2,E3,0.286,5.99278,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
6:59:35,2,E3,0.289,6.99306,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
7:59:36,2,E3,0.291,7.99333,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
8:59:37,2,E3,0.291,8.99361,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
9:59:38,2,E3,0.291,9.99389,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
10:59:39,2,E3,0.291,10.99417,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
11:59:40,2,E3,0.29,11.99444,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
12:59:41,2,E3,0.289,12.99472,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
13:59:42,2,E3,0.288,13.995,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
14:59:43,2,E3,0.287,14.99528,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
15:59:44,2,E3,0.287,15.99556,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
16:59:44,2,E3,0.287,16.99556,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
17:59:44,2,E3,0.286,17.99556,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
18:59:45,2,E3,0.286,18.99583,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
19:59:47,2,E3,0.287,19.99639,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
20:59:47,2,E3,0.286,20.99639,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
21:59:49,2,E3,0.287,21.99694,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
22:59:50,2,E3,0.287,22.99722,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
23:59:51,2,E3,0.287,23.9975,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
24:59:52,2,E3,0.287,24.99778,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
25:59:53,2,E3,0.288,25.99806,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
26:59:54,2,E3,0.288,26.99833,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
27:59:54,2,E3,0.288,27.99833,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
28:59:55,2,E3,0.288,28.99861,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
29:59:56,2,E3,0.288,29.99889,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
30:59:57,2,E3,0.289,30.99917,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
31:59:58,2,E3,0.289,31.99944,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
32:59:58,2,E3,0.289,32.99944,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
34:00:00,2,E3,0.289,34,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
35:00:01,2,E3,0.29,35.00028,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
36:00:02,2,E3,0.29,36.00056,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
37:00:02,2,E3,0.291,37.00056,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
38:00:03,2,E3,0.292,38.00083,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
39:00:04,2,E3,0.293,39.00111,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
40:00:05,2,E3,0.293,40.00139,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
41:00:06,2,E3,0.295,41.00167,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
42:00:07,2,E3,0.296,42.00194,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
43:00:08,2,E3,0.297,43.00222,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
44:00:09,2,E3,0.299,44.0025,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
45:00:10,2,E3,0.299,45.00278,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
46:00:11,2,E3,0.301,46.00306,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
47:00:11,2,E3,0.302,47.00306,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
48:00:12,2,E3,0.305,48.00333,SPL37,2 - SPL37,E,3,SF,20,1,0.22807
0:00:34,3,E3,0.224,0.00944,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
0:59:29,3,E3,0.203,0.99139,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
1:59:31,3,E3,0.204,1.99194,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
2:59:31,3,E3,0.208,2.99194,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
3:59:33,3,E3,0.227,3.9925,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
4:59:33,3,E3,0.276,4.9925,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
5:59:35,3,E3,0.351,5.99306,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
6:59:35,3,E3,0.364,6.99306,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
7:59:36,3,E3,0.372,7.99333,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
8:59:37,3,E3,0.372,8.99361,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
9:59:38,3,E3,0.371,9.99389,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
10:59:38,3,E3,0.37,10.99389,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
11:59:40,3,E3,0.369,11.99444,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
12:59:41,3,E3,0.367,12.99472,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
13:59:42,3,E3,0.366,13.995,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
14:59:43,3,E3,0.364,14.99528,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
15:59:44,3,E3,0.362,15.99556,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
16:59:44,3,E3,0.362,16.99556,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
17:59:44,3,E3,0.361,17.99556,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
18:59:45,3,E3,0.361,18.99583,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
19:59:47,3,E3,0.36,19.99639,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
20:59:48,3,E3,0.36,20.99667,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
21:59:49,3,E3,0.359,21.99694,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
22:59:50,3,E3,0.359,22.99722,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
23:59:51,3,E3,0.359,23.9975,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
24:59:51,3,E3,0.359,24.9975,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
25:59:53,3,E3,0.359,25.99806,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
26:59:54,3,E3,0.359,26.99833,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
27:59:54,3,E3,0.359,27.99833,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
28:59:55,3,E3,0.359,28.99861,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
29:59:56,3,E3,0.36,29.99889,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
30:59:57,3,E3,0.36,30.99917,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
31:59:58,3,E3,0.359,31.99944,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
32:59:58,3,E3,0.359,32.99944,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
34:00:00,3,E3,0.359,34,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
35:00:01,3,E3,0.36,35.00028,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
36:00:02,3,E3,0.36,36.00056,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
37:00:02,3,E3,0.36,37.00056,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
38:00:03,3,E3,0.36,38.00083,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
39:00:04,3,E3,0.36,39.00111,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
40:00:05,3,E3,0.36,40.00139,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
41:00:06,3,E3,0.36,41.00167,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
42:00:07,3,E3,0.36,42.00194,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
43:00:08,3,E3,0.36,43.00222,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
44:00:09,3,E3,0.36,44.0025,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
45:00:10,3,E3,0.36,45.00278,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
46:00:11,3,E3,0.36,46.00306,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
47:00:11,3,E3,0.36,47.00306,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
48:00:12,3,E3,0.361,48.00333,SPL37,3 - SPL37,E,3,SFP,20,1,0.22807
0:00:34,4,E3,0.189,0.00944,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
0:59:29,4,E3,0.187,0.99139,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
1:59:31,4,E3,0.185,1.99194,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
2:59:31,4,E3,0.188,2.99194,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
3:59:33,4,E3,0.205,3.9925,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
4:59:33,4,E3,0.246,4.9925,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
5:59:35,4,E3,0.292,5.99306,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
6:59:35,4,E3,0.298,6.99306,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
7:59:36,4,E3,0.299,7.99333,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
8:59:37,4,E3,0.298,8.99361,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
9:59:38,4,E3,0.297,9.99389,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
10:59:38,4,E3,0.298,10.99389,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
11:59:40,4,E3,0.297,11.99444,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
12:59:41,4,E3,0.296,12.99472,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
13:59:42,4,E3,0.295,13.995,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
14:59:43,4,E3,0.293,14.99528,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
15:59:44,4,E3,0.292,15.99556,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
16:59:44,4,E3,0.29,16.99556,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
17:59:44,4,E3,0.29,17.99556,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
18:59:45,4,E3,0.289,18.99583,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
19:59:47,4,E3,0.289,19.99639,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
20:59:48,4,E3,0.288,20.99667,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
21:59:49,4,E3,0.287,21.99694,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
22:59:50,4,E3,0.288,22.99722,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
23:59:51,4,E3,0.288,23.9975,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
24:59:52,4,E3,0.288,24.99778,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
25:59:53,4,E3,0.288,25.99806,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
26:59:54,4,E3,0.288,26.99833,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
27:59:54,4,E3,0.289,27.99833,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
28:59:55,4,E3,0.291,28.99861,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
29:59:56,4,E3,0.291,29.99889,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
30:59:58,4,E3,0.294,30.99944,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
31:59:58,4,E3,0.297,31.99944,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
32:59:59,4,E3,0.293,32.99972,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
34:00:00,4,E3,0.293,34,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
35:00:01,4,E3,0.293,35.00028,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
36:00:02,4,E3,0.295,36.00056,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
37:00:03,4,E3,0.295,37.00083,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
38:00:03,4,E3,0.296,38.00083,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
39:00:04,4,E3,0.296,39.00111,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
40:00:05,4,E3,0.297,40.00139,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
41:00:06,4,E3,0.299,41.00167,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
42:00:07,4,E3,0.299,42.00194,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
43:00:08,4,E3,0.301,43.00222,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
44:00:09,4,E3,0.303,44.0025,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
45:00:10,4,E3,0.305,45.00278,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
46:00:12,4,E3,0.305,46.00333,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
47:00:11,4,E3,0.307,47.00306,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
48:00:12,4,E3,0.308,48.00333,SPL37,4 - SPL37,E,3,SFP,20,1,0.22807
0:00:34,1,E4,0.228,0.00944,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
0:59:29,1,E4,0.209,0.99139,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
1:59:31,1,E4,0.204,1.99194,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
2:59:31,1,E4,0.202,2.99194,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
3:59:33,1,E4,0.202,3.9925,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
4:59:33,1,E4,0.203,4.9925,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
5:59:34,1,E4,0.211,5.99278,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
6:59:35,1,E4,0.246,6.99306,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
7:59:36,1,E4,0.344,7.99333,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
8:59:37,1,E4,0.42,8.99361,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
9:59:38,1,E4,0.447,9.99389,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
10:59:39,1,E4,0.479,10.99417,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
11:59:40,1,E4,0.562,11.99444,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
12:59:41,1,E4,0.748,12.99472,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
13:59:42,1,E4,0.944,13.995,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
14:59:43,1,E4,1.107,14.99528,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
15:59:44,1,E4,1.157,15.99556,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
16:59:45,1,E4,1.147,16.99583,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
17:59:44,1,E4,1.134,17.99556,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
18:59:45,1,E4,1.135,18.99583,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
19:59:47,1,E4,1.139,19.99639,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
20:59:47,1,E4,1.139,20.99639,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
21:59:49,1,E4,1.141,21.99694,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
22:59:50,1,E4,1.14,22.99722,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
23:59:51,1,E4,1.141,23.9975,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
24:59:51,1,E4,1.143,24.9975,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
25:59:52,1,E4,1.144,25.99778,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
26:59:54,1,E4,1.154,26.99833,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
27:59:54,1,E4,1.159,27.99833,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
28:59:55,1,E4,1.163,28.99861,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
29:59:56,1,E4,1.168,29.99889,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
30:59:57,1,E4,1.164,30.99917,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
31:59:58,1,E4,1.158,31.99944,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
32:59:58,1,E4,1.156,32.99944,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
34:00:00,1,E4,1.156,34,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
35:00:01,1,E4,1.146,35.00028,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
36:00:01,1,E4,1.141,36.00028,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
37:00:02,1,E4,1.146,37.00056,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
38:00:03,1,E4,1.137,38.00083,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
39:00:04,1,E4,1.146,39.00111,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
40:00:05,1,E4,1.157,40.00139,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
41:00:06,1,E4,1.123,41.00167,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
42:00:06,1,E4,1.14,42.00167,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
43:00:08,1,E4,1.134,43.00222,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
44:00:09,1,E4,1.151,44.0025,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
45:00:09,1,E4,1.161,45.0025,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
46:00:11,1,E4,1.162,46.00306,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
47:00:11,1,E4,1.149,47.00306,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
48:00:12,1,E4,1.189,48.00333,SPL53,1 - SPL53,E,4,20MSynComm,20,1,0.22807
0:00:34,2,E4,0.168,0.00944,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
0:59:29,2,E4,0.167,0.99139,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
1:59:31,2,E4,0.167,1.99194,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
2:59:31,2,E4,0.166,2.99194,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
3:59:33,2,E4,0.166,3.9925,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
4:59:33,2,E4,0.167,4.9925,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
5:59:34,2,E4,0.172,5.99278,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
6:59:35,2,E4,0.192,6.99306,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
7:59:36,2,E4,0.249,7.99333,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
8:59:37,2,E4,0.313,8.99361,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
9:59:38,2,E4,0.331,9.99389,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
10:59:39,2,E4,0.34,10.99417,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
11:59:40,2,E4,0.369,11.99444,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
12:59:41,2,E4,0.448,12.99472,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
13:59:42,2,E4,0.589,13.995,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
14:59:43,2,E4,0.707,14.99528,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
15:59:44,2,E4,0.843,15.99556,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
16:59:44,2,E4,0.914,16.99556,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
17:59:44,2,E4,0.912,17.99556,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
18:59:45,2,E4,0.911,18.99583,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
19:59:47,2,E4,0.909,19.99639,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
20:59:47,2,E4,0.908,20.99639,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
21:59:49,2,E4,0.904,21.99694,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
22:59:50,2,E4,0.903,22.99722,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
23:59:51,2,E4,0.902,23.9975,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
24:59:52,2,E4,0.902,24.99778,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
25:59:53,2,E4,0.905,25.99806,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
26:59:54,2,E4,0.913,26.99833,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
27:59:54,2,E4,0.916,27.99833,SPL53,2 - SPL53,E,4,20MSynComm,20,1,0.22807
